Hora,Entidad,Municipioenqueselevioporultimavez,Estatura,Sexo,Edad
12:00:PM,TAMAULIPAS,VICTORIA,1.62,HOMBRE,null
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.62,HOMBRE,null
12:00:PM,TAMAULIPAS,REYNOSA,1.62,HOMBRE,null
12:00:PM,TAMAULIPAS,VICTORIA,1.62,HOMBRE,null
12:00:PM,COAHUILADEZARAGOZA,TORREON,1.62,MUJER,null
10:00:AM,ZACATECAS,TLALTENANGODESANCHEZROMAN,1.62,HOMBRE,null
6:30:AM,TAMAULIPAS,MATAMOROS,1.62,HOMBRE,null
12:00:PM,TAMAULIPAS,CASAS,1.62,HOMBRE,null
7:30:AM,TAMAULIPAS,VICTORIA,1.62,HOMBRE,null
6:00:AM,GUERRERO,IGUALADELAINDEPENDENCIA,1.62,HOMBRE,null
5:44:AM,SONORA,SANLUISRIOCOLORADO,1.62,MUJER,null
6:30:AM,NAYARIT,TEPIC,1.62,HOMBRE,null
12:00:PM,SONORA,HERMOSILLO,1.62,MUJER,null
2:30:AM,PUEBLA,IZUCARDEMATAMOROS,1.62,MUJER,null
8:45:AM,COLIMA,COLIMA,1.62,HOMBRE,null
1:00:AM,COLIMA,VILLADEALVAREZ,1.62,HOMBRE,null
12:00:PM,SONORA,HERMOSILLO,1.62,MUJER,null
12:00:PM,SONORA,HERMOSILLO,1.62,MUJER,null
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,12
11:00:AM,NUEVOLEON,MONTERREY,1.63,MUJER,12
3:00:AM,SONORA,HERMOSILLO,1.63,MUJER,12
9:50:AM,COLIMA,MANZANILLO,1.63,MUJER,12
5:00:AM,BAJACALIFORNIA,MEXICALI,1.63,MUJER,13
10:19:16AM,ESTADODEMEXICO,CUAUTITLAN,1.63,MUJER,13
6:00:AM,SINALOA,MAZATLAN,1.63,MUJER,13
11:00:AM,SINALOA,MAZATLAN,1.63,MUJER,13
10:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,13
8:30:AM,AGUASCALIENTES,ELLLANO,1.63,MUJER,13
6:00:AM,PUEBLA,PUEBLA,1.63,MUJER,13
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.63,HOMBRE,14
5:00:AM,SONORA,EMPALME,1.63,HOMBRE,14
5:00:AM,COLIMA,COLIMA,1.63,HOMBRE,14
9:00:AM,DURANGO,DURANGO,1.63,MUJER,15
11:30:30AM,ESTADODEMEXICO,LAPAZ,1.63,MUJER,15
12:00:PM,BAJACALIFORNIA,TIJUANA,1.63,HOMBRE,15
12:00:PM,MICHOACAN,MORELIA,1.63,MUJER,15
1:00:AM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,15
1:00:AM,BAJACALIFORNIA,TECATE,1.63,MUJER,15
6:00:AM,MICHOACAN,APATZINGAN,1.63,HOMBRE,15
8:00:AM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,15
2:00:AM,CAMPECHE,CAMPECHE,1.63,MUJER,15
2:00:AM,ESTADODEMEXICO,CUAUTITLAN,1.63,HOMBRE,15
3:00:AM,BAJACALIFORNIA,TIJUANA,1.63,MUJER,15
6:30:AM,PUEBLA,PUEBLA,1.63,MUJER,15
3:00:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.63,MUJER,15
5:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,MUJER,15
7:00:AM,PUEBLA,PUEBLA,1.63,MUJER,15
2:00:AM,SINALOA,AHOME,1.63,HOMBRE,15
4:00:AM,QUINTANAROO,BENITOJUAREZ,1.63,MUJER,15
6:30:AM,PUEBLA,PUEBLA,1.63,MUJER,15
7:30:AM,COLIMA,COLIMA,1.63,MUJER,15
11:00:AM,SINALOA,CULIACAN,1.63,MUJER,15
5:30:AM,PUEBLA,PUEBLA,1.63,MUJER,15
8:00:AM,CHIHUAHUA,CHIHUAHUA,1.63,HOMBRE,16
12:00:PM,CIUDADDEMEXICO,IZTAPALAPA,1.63,MUJER,16
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.63,MUJER,16
8:00:AM,JALISCO,ZAPOPAN,1.63,MUJER,16
7:00:AM,PUEBLA,TEHUACAN,1.63,MUJER,16
7:30:AM,VERACRUZ,VERACRUZ,1.63,HOMBRE,16
12:00:PM,CHIAPAS,TUXTLAGUTIERREZ,1.63,HOMBRE,16
12:00:PM,ESTADODEMEXICO,JUCHITEPEC,1.63,HOMBRE,16
9:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.63,MUJER,16
7:15:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.63,MUJER,16
11:00:AM,ESTADODEMEXICO,CHICONCUAC,1.63,HOMBRE,16
8:30:AM,SONORA,NOGALES,1.63,MUJER,16
12:00:PM,CAMPECHE,CAMPECHE,1.63,HOMBRE,16
10:00:AM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,16
1:30:AM,ESTADODEMEXICO,TEOTIHUACAN,1.63,MUJER,16
12:00:PM,BAJACALIFORNIA,TIJUANA,1.63,MUJER,16
9:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,16
6:00:AM,YUCATAN,MERIDA,1.63,HOMBRE,16
12:30:PM,ESTADODEMEXICO,LAPAZ,1.63,MUJER,16
9:00:AM,ESTADODEMEXICO,TEXCOCO,1.63,HOMBRE,16
8:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,16
12:00:PM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.63,MUJER,16
2:00:AM,PUEBLA,PUEBLA,1.63,MUJER,16
12:30:PM,ESTADODEMEXICO,CHALCO,1.63,MUJER,16
3:00:08AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,MUJER,17
2:30:57AM,ESTADODEMEXICO,TOLUCA,1.63,MUJER,17
12:00:PM,CIUDADDEMEXICO,CUAUHTEMOC,1.63,MUJER,17
3:10:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.63,MUJER,17
8:00:AM,SONORA,CAJEME,1.63,MUJER,17
12:00:PM,CHIHUAHUA,HIDALGODELPARRAL,1.63,HOMBRE,17
12:40:PM,SINALOA,CULIACAN,1.63,HOMBRE,17
1:00:AM,SINALOA,ELOTA,1.63,HOMBRE,17
3:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,17
6:20:AM,GUANAJUATO,CELAYA,1.63,MUJER,17
9:00:AM,ESTADODEMEXICO,TEMAMATLA,1.63,HOMBRE,17
1:00:AM,ESTADODEMEXICO,CHALCO,1.63,MUJER,17
9:00:AM,SONORA,HERMOSILLO,1.63,MUJER,17
8:30:AM,SONORA,HERMOSILLO,1.63,MUJER,17
3:00:AM,JALISCO,IXTLAHUACANDELRIO,1.63,MUJER,17
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,18
12:00:PM,JALISCO,QUITUPAN,1.63,HOMBRE,18
12:00:PM,PUEBLA,PUEBLA,1.63,MUJER,18
2:00:AM,ESTADODEMEXICO,TULTITLAN,1.63,MUJER,18
7:30:AM,SONORA,MAGDALENA,1.63,MUJER,18
12:00:PM,SINALOA,AHOME,1.63,HOMBRE,18
10:00:AM,JALISCO,ZAPOPAN,1.63,HOMBRE,18
10:00:AM,JALISCO,GUADALAJARA,1.63,HOMBRE,18
12:55:PM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,MUJER,18
9:30:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.63,MUJER,18
8:00:AM,CHIHUAHUA,CHINIPAS,1.63,HOMBRE,19
8:00:AM,SONORA,CAJEME,1.63,MUJER,19
6:00:AM,PUEBLA,SANANTONIOCAÑADA,1.63,HOMBRE,19
8:00:AM,SINALOA,CULIACAN,1.63,MUJER,19
12:00:PM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,HOMBRE,19
10:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.63,MUJER,19
12:00:PM,COAHUILADEZARAGOZA,FRONTERA,1.63,HOMBRE,19
12:20:PM,SINALOA,CULIACAN,1.63,MUJER,19
5:00:AM,PUEBLA,PUEBLA,1.63,MUJER,19
12:00:PM,BAJACALIFORNIA,TIJUANA,1.63,MUJER,19
8:20:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.63,MUJER,19
2:00:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.63,MUJER,19
8:30:AM,ESTADODEMEXICO,VALLEDECHALCOSOLIDARIDAD,1.63,MUJER,19
12:00:PM,COLIMA,ARMERIA,1.63,HOMBRE,19
6:00:AM,JALISCO,SANGABRIEL,1.63,MUJER,20
2:00:AM,VERACRUZ,XALAPA,1.63,HOMBRE,20
9:40:AM,JALISCO,TLAQUEPAQUE,1.63,HOMBRE,20
11:00:AM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,20
4:00:AM,ESTADODEMEXICO,COACALCODEBERRIOZABAL,1.63,MUJER,20
12:00:PM,JALISCO,TEPATITLANDEMORELOS,1.63,HOMBRE,21
1:00:AM,ZACATECAS,CUAUHTEMOC,1.63,MUJER,21
9:00:AM,VERACRUZ,ALVARADO,1.63,HOMBRE,21
5:30:AM,ESTADODEMEXICO,TULTITLAN,1.63,MUJER,21
7:00:AM,TAMAULIPAS,NUEVOLAREDO,1.63,HOMBRE,21
6:00:AM,JALISCO,TLAJOMULCODEZUÑIGA,1.63,HOMBRE,21
12:00:PM,CIUDADDEMEXICO,TLALPAN,1.63,MUJER,22
8:00:AM,ESTADODEMEXICO,CHIMALHUACAN,1.63,HOMBRE,22
3:30:AM,JALISCO,DEGOLLADO,1.63,MUJER,22
9:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,22
2:00:AM,GUERRERO,IGUALADELAINDEPENDENCIA,1.63,MUJER,22
6:30:AM,PUEBLA,SANMARTINTEXMELUCAN,1.63,MUJER,22
5:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,22
9:00:AM,TAMAULIPAS,VICTORIA,1.63,HOMBRE,23
10:00:AM,ESTADODEMEXICO,MEXICALTZINGO,1.63,HOMBRE,23
1:00:AM,CHIHUAHUA,CHIHUAHUA,1.63,HOMBRE,23
9:00:AM,MICHOACAN,LAPIEDAD,1.63,HOMBRE,23
8:40:AM,COLIMA,TECOMAN,1.63,MUJER,23
12:00:PM,QUERETARO,QUERETARO,1.63,MUJER,24
12:00:PM,CHIHUAHUA,CHIHUAHUA,1.63,MUJER,24
12:30:PM,VERACRUZ,CORDOBA,1.63,HOMBRE,24
2:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.63,HOMBRE,24
2:00:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.63,HOMBRE,24
11:00:AM,COLIMA,VILLADEALVAREZ,1.63,HOMBRE,24
10:00:AM,COLIMA,MANZANILLO,1.63,MUJER,24
10:00:AM,JALISCO,UNIONDETULA,1.63,HOMBRE,25
12:00:PM,TAMAULIPAS,ALTAMIRA,1.63,MUJER,25
8:00:AM,COAHUILADEZARAGOZA,TORREON,1.63,HOMBRE,25
8:30:AM,ESTADODEMEXICO,ALMOLOYADEJUAREZ,1.63,MUJER,25
8:00:AM,OAXACA,SANAGUSTINDELASJUNTAS,1.63,HOMBRE,26
1:00:AM,CHIHUAHUA,CUAUHTEMOC,1.63,HOMBRE,26
11:00:AM,JALISCO,TEPATITLANDEMORELOS,1.63,HOMBRE,26
2:00:AM,CHIHUAHUA,HIDALGODELPARRAL,1.63,HOMBRE,26
4:30:AM,COAHUILADEZARAGOZA,MATAMOROS,1.63,MUJER,26
4:25:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,26
12:00:PM,ZACATECAS,ZACATECAS,1.63,HOMBRE,26
4:00:AM,ESTADODEMEXICO,TECAMAC,1.63,HOMBRE,26
4:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,26
5:00:AM,ESTADODEMEXICO,CHALCO,1.63,HOMBRE,26
9:30:AM,JALISCO,ZAPOPAN,1.63,HOMBRE,26
12:00:PM,null,null,1.63,HOMBRE,27
7:30:AM,MICHOACAN,ZITACUARO,1.63,HOMBRE,27
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,27
12:00:PM,TAMAULIPAS,TAMPICO,1.63,HOMBRE,27
2:30:AM,JALISCO,TLAQUEPAQUE,1.63,HOMBRE,27
12:00:PM,COAHUILADEZARAGOZA,SANJUANDESABINAS,1.63,HOMBRE,27
5:40:AM,JALISCO,ZAPOPAN,1.63,HOMBRE,27
12:30:PM,SONORA,HUATABAMPO,1.63,HOMBRE,27
12:00:PM,TAMAULIPAS,TAMPICO,1.63,MUJER,27
3:00:AM,JALISCO,PUERTOVALLARTA,1.63,HOMBRE,27
10:15:AM,MORELOS,CUERNAVACA,1.63,MUJER,27
12:00:PM,BAJACALIFORNIA,TIJUANA,1.63,MUJER,27
11:50:46AM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.63,HOMBRE,28
4:30:AM,SINALOA,GUASAVE,1.63,HOMBRE,28
10:30:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.63,HOMBRE,28
9:00:AM,GUERRERO,CHILAPADEALVAREZ,1.63,HOMBRE,28
11:30:AM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.63,MUJER,28
5:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,MUJER,28
8:00:AM,COAHUILADEZARAGOZA,TORREON,1.63,HOMBRE,29
12:00:PM,JALISCO,PUERTOVALLARTA,1.63,MUJER,29
11:00:AM,MICHOACAN,COAHUAYANA,1.63,HOMBRE,29
12:00:PM,QUERETARO,EZEQUIELMONTES,1.63,HOMBRE,29
1:00:AM,SINALOA,MAZATLAN,1.63,HOMBRE,29
12:30:PM,PUEBLA,QUECHOLAC,1.63,HOMBRE,29
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.63,HOMBRE,30
12:00:PM,TAMAULIPAS,REYNOSA,1.63,HOMBRE,30
10:30:AM,COAHUILADEZARAGOZA,SALTILLO,1.63,HOMBRE,30
8:30:AM,COAHUILADEZARAGOZA,TORREON,1.63,MUJER,30
12:00:PM,MICHOACAN,APATZINGAN,1.63,HOMBRE,30
7:00:AM,JALISCO,ZAPOPAN,1.63,MUJER,30
1:00:AM,SINALOA,AHOME,1.63,HOMBRE,30
12:00:PM,TAMAULIPAS,SANFERNANDO,1.63,HOMBRE,30
2:00:AM,SINALOA,MAZATLAN,1.63,HOMBRE,30
9:00:AM,PUEBLA,TEZIUTLAN,1.63,HOMBRE,30
12:00:PM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,30
12:00:PM,COLIMA,MANZANILLO,1.63,MUJER,30
10:30:AM,GUANAJUATO,VILLAGRAN,1.63,HOMBRE,30
5:30:AM,DURANGO,DURANGO,1.63,HOMBRE,31
3:00:AM,MICHOACAN,URUAPAN,1.63,HOMBRE,31
5:00:AM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,31
2:00:AM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,31
10:00:AM,SINALOA,MAZATLAN,1.63,HOMBRE,31
4:00:AM,COLIMA,COLIMA,1.63,HOMBRE,31
9:00:AM,ESTADODEMEXICO,LERMA,1.63,MUJER,31
12:00:PM,JALISCO,GUADALAJARA,1.63,HOMBRE,31
10:00:AM,CHIHUAHUA,MADERA,1.63,HOMBRE,32
8:30:AM,ESTADODEMEXICO,ZUMPANGO,1.63,HOMBRE,32
12:00:PM,JALISCO,LABARCA,1.63,MUJER,32
1:00:AM,GUANAJUATO,APASEOELGRANDE,1.63,HOMBRE,32
1:00:AM,PUEBLA,CHALCHICOMULADESESMA,1.63,MUJER,32
3:30:AM,GUERRERO,CHILAPADEALVAREZ,1.63,HOMBRE,32
11:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,32
6:30:AM,NUEVOLEON,JUAREZ,1.63,MUJER,32
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,33
3:09:AM,CHIHUAHUA,CUAUHTEMOC,1.63,HOMBRE,33
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,33
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.63,HOMBRE,33
2:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,MUJER,33
6:00:AM,JALISCO,TLAQUEPAQUE,1.63,HOMBRE,33
2:00:AM,JALISCO,GUADALAJARA,1.63,MUJER,34
5:00:50AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,HOMBRE,34
7:30:55AM,ESTADODEMEXICO,TOLUCA,1.63,HOMBRE,34
8:00:AM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,34
12:00:PM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,HOMBRE,34
10:20:AM,GUANAJUATO,LEON,1.63,HOMBRE,34
6:00:AM,JALISCO,ZAPOPAN,1.63,HOMBRE,34
5:00:AM,JALISCO,ZAPOTLANELGRANDE,1.63,MUJER,35
7:01:29AM,ESTADODEMEXICO,null,1.63,HOMBRE,35
7:30:06AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.63,MUJER,35
8:30:AM,JALISCO,AUTLANDENAVARRO,1.63,HOMBRE,35
11:00:46AM,ESTADODEMEXICO,ALMOLOYADEJUAREZ,1.63,MUJER,35
10:00:AM,MICHOACAN,MORELIA,1.63,HOMBRE,35
2:00:AM,COLIMA,CUAUHTEMOC,1.63,HOMBRE,35
2:30:AM,GUERRERO,CHILAPADEALVAREZ,1.63,HOMBRE,35
4:30:AM,ESTADODEMEXICO,HUIXQUILUCAN,1.63,HOMBRE,35
9:00:AM,MICHOACAN,ZITACUARO,1.63,HOMBRE,36
5:30:AM,COAHUILADEZARAGOZA,PIEDRASNEGRAS,1.63,HOMBRE,36
4:00:AM,SONORA,CAJEME,1.63,HOMBRE,36
1:30:AM,SINALOA,MAZATLAN,1.63,HOMBRE,36
2:00:AM,ESTADODEMEXICO,TOLUCA,1.63,MUJER,36
12:00:PM,JALISCO,ZAPOPAN,1.63,HOMBRE,36
12:00:PM,JALISCO,TLAJOMULCODEZUÑIGA,1.63,HOMBRE,36
12:00:PM,NUEVOLEON,MONTERREY,1.63,HOMBRE,36
6:00:AM,MICHOACAN,ZAMORA,1.63,MUJER,37
6:30:AM,GUERRERO,CHILAPADEALVAREZ,1.63,HOMBRE,37
6:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,MUJER,37
6:00:AM,PUEBLA,TEZIUTLAN,1.63,MUJER,37
2:00:AM,PUEBLA,ALJOJUCA,1.63,MUJER,37
12:00:PM,JALISCO,GUADALAJARA,1.63,HOMBRE,37
7:00:AM,JALISCO,ZAPOPAN,1.63,HOMBRE,38
5:30:AM,PUEBLA,PUEBLA,1.63,MUJER,38
9:30:AM,ZACATECAS,CALERA,1.63,HOMBRE,38
5:00:AM,ESTADODEMEXICO,METEPEC,1.63,MUJER,38
5:00:AM,JALISCO,GUADALAJARA,1.63,HOMBRE,38
12:00:PM,SONORA,NOGALES,1.63,MUJER,38
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,39
12:00:PM,TAMAULIPAS,REYNOSA,1.63,HOMBRE,39
8:00:57AM,ESTADODEMEXICO,OZUMBA,1.63,HOMBRE,39
12:00:PM,COAHUILADEZARAGOZA,SALTILLO,1.63,MUJER,39
3:15:AM,SINALOA,AHOME,1.63,MUJER,39
11:00:AM,JALISCO,null,1.63,HOMBRE,39
10:00:AM,SINALOA,ELFUERTE,1.63,HOMBRE,39
11:15:AM,PUEBLA,PUEBLA,1.63,HOMBRE,39
9:30:AM,CHIHUAHUA,GUERRERO,1.63,HOMBRE,40
5:00:AM,SINALOA,CULIACAN,1.63,HOMBRE,40
1:30:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,HOMBRE,40
2:30:AM,ESTADODEMEXICO,TEOLOYUCAN,1.63,MUJER,40
12:00:PM,COAHUILADEZARAGOZA,SALTILLO,1.63,MUJER,41
8:00:AM,QUERETARO,QUERETARO,1.63,HOMBRE,41
3:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,41
12:00:PM,ESTADODEMEXICO,HUIXQUILUCAN,1.63,HOMBRE,41
12:00:PM,CHIHUAHUA,CHIHUAHUA,1.63,HOMBRE,41
3:00:AM,CHIHUAHUA,CUAUHTEMOC,1.63,HOMBRE,42
2:00:AM,GUERRERO,CHILPANCINGODELOSBRAVO,1.63,HOMBRE,42
9:30:AM,SINALOA,ROSARIO,1.63,HOMBRE,42
7:00:AM,MORELOS,CUERNAVACA,1.63,HOMBRE,42
1:00:AM,SINALOA,GUASAVE,1.63,MUJER,42
3:00:AM,ESTADODEMEXICO,CHIAUTLA,1.63,HOMBRE,42
2:00:AM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,42
12:00:PM,ZACATECAS,ZACATECAS,1.63,HOMBRE,43
12:00:PM,CHIHUAHUA,JUAREZ,1.63,HOMBRE,43
8:00:AM,JALISCO,GUADALAJARA,1.63,HOMBRE,43
8:00:AM,ESTADODEMEXICO,ACAMBAY,1.63,MUJER,43
7:00:AM,GUERRERO,CHILAPADEALVAREZ,1.63,HOMBRE,43
8:00:AM,SINALOA,ELFUERTE,1.63,HOMBRE,43
1:00:30AM,ESTADODEMEXICO,TENANCINGO,1.63,HOMBRE,44
2:00:AM,TAMAULIPAS,VICTORIA,1.63,HOMBRE,44
5:00:AM,TAMAULIPAS,VICTORIA,1.63,HOMBRE,44
8:30:AM,TAMAULIPAS,REYNOSA,1.63,HOMBRE,44
12:00:PM,TAMAULIPAS,REYNOSA,1.63,HOMBRE,44
9:00:AM,MICHOACAN,TANHUATO,1.63,HOMBRE,44
8:00:AM,COLIMA,MANZANILLO,1.63,MUJER,44
8:00:AM,MICHOACAN,LAPIEDAD,1.63,HOMBRE,44
11:00:AM,COAHUILADEZARAGOZA,TORREON,1.63,HOMBRE,45
12:00:PM,TAMAULIPAS,ELMANTE,1.63,MUJER,45
6:00:AM,SONORA,HERMOSILLO,1.63,HOMBRE,46
12:00:PM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,HOMBRE,46
4:30:AM,PUEBLA,PUEBLA,1.63,HOMBRE,46
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,47
12:00:PM,TAMAULIPAS,ALTAMIRA,1.63,HOMBRE,47
9:00:AM,QUERETARO,SANJUANDELRIO,1.63,HOMBRE,47
6:30:AM,SONORA,CAJEME,1.63,HOMBRE,47
11:00:AM,JALISCO,GUADALAJARA,1.63,HOMBRE,47
8:00:AM,GUERRERO,HUITZUCODELOSFIGUEROA,1.63,HOMBRE,47
7:00:47AM,ESTADODEMEXICO,TLALNEPANTLADEBAZ,1.63,HOMBRE,48
12:00:PM,BAJACALIFORNIA,TIJUANA,1.63,HOMBRE,48
12:00:PM,JALISCO,TALA,1.63,HOMBRE,48
8:00:AM,SONORA,NOGALES,1.63,HOMBRE,48
5:00:AM,NUEVOLEON,MONTERREY,1.63,MUJER,48
10:45:AM,ESTADODEMEXICO,ATENCO,1.63,HOMBRE,49
10:00:AM,JALISCO,null,1.63,HOMBRE,50
11:00:AM,SINALOA,CULIACAN,1.63,HOMBRE,50
8:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,50
10:30:AM,PUEBLA,PUEBLA,1.63,HOMBRE,50
1:30:AM,PUEBLA,PUEBLA,1.63,HOMBRE,51
12:00:PM,JALISCO,ZAPOPAN,1.63,HOMBRE,51
11:00:30AM,ESTADODEMEXICO,HUIXQUILUCAN,1.63,HOMBRE,52
12:00:PM,COAHUILADEZARAGOZA,TORREON,1.63,HOMBRE,52
12:00:PM,SINALOA,SANIGNACIO,1.63,HOMBRE,52
2:00:AM,ZACATECAS,ZACATECAS,1.63,MUJER,52
11:30:AM,PUEBLA,PUEBLA,1.63,HOMBRE,53
6:30:AM,MICHOACAN,APATZINGAN,1.63,HOMBRE,53
1:50:AM,GUANAJUATO,VILLAGRAN,1.63,HOMBRE,54
12:00:PM,ESTADODEMEXICO,CHALCO,1.63,HOMBRE,54
12:30:41PM,ESTADODEMEXICO,METEPEC,1.63,HOMBRE,55
12:00:PM,BAJACALIFORNIA,TIJUANA,1.63,HOMBRE,55
4:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,55
8:00:AM,PUEBLA,TECAMACHALCO,1.63,HOMBRE,56
3:40:AM,PUEBLA,PUEBLA,1.63,HOMBRE,56
6:00:AM,ESTADODEMEXICO,MELCHOROCAMPO,1.63,HOMBRE,57
1:20:AM,TAMAULIPAS,MIER,1.63,MUJER,58
11:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,58
12:00:PM,COAHUILADEZARAGOZA,SANJUANDESABINAS,1.63,HOMBRE,60
5:00:AM,BAJACALIFORNIA,MEXICALI,1.63,HOMBRE,60
12:00:PM,ESTADODEMEXICO,TULTITLAN,1.63,HOMBRE,60
10:00:AM,PUEBLA,PUEBLA,1.63,HOMBRE,61
12:00:PM,MICHOACAN,SAHUAYO,1.63,HOMBRE,62
12:00:PM,SINALOA,SINALOA,1.63,HOMBRE,62
11:00:AM,CHIHUAHUA,CHIHUAHUA,1.63,HOMBRE,63
11:13:AM,CHIHUAHUA,DELICIAS,1.63,HOMBRE,63
8:15:AM,DURANGO,DURANGO,1.63,HOMBRE,63
12:00:PM,ESTADODEMEXICO,CUAUTITLANIZCALLI,1.63,HOMBRE,63
8:00:AM,ESTADODEMEXICO,ECATEPECDEMORELOS,1.63,HOMBRE,63
12:00:55PM,ESTADODEMEXICO,NAUCALPANDEJUAREZ,1.63,HOMBRE,64
12:00:PM,CIUDADDEMEXICO,XOCHIMILCO,1.63,HOMBRE,67
12:00:PM,COAHUILADEZARAGOZA,CASTAÑOS,1.63,HOMBRE,67
4:00:AM,VERACRUZ,MEDELLIN,1.63,HOMBRE,68
5:15:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.63,HOMBRE,72
8:00:AM,SONORA,HERMOSILLO,1.63,HOMBRE,79
12:00:PM,TAMAULIPAS,MATAMOROS,1.63,HOMBRE,null
12:00:PM,TAMAULIPAS,NUEVOLAREDO,1.63,HOMBRE,null
12:00:PM,TAMAULIPAS,REYNOSA,1.63,HOMBRE,null
12:00:PM,TAMAULIPAS,TAMPICO,1.63,HOMBRE,null
12:00:PM,CIUDADDEMEXICO,IZTAPALAPA,1.63,MUJER,null
12:00:PM,TAMAULIPAS,TAMPICO,1.63,HOMBRE,null
1:00:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,null
8:00:AM,SINALOA,MAZATLAN,1.63,HOMBRE,null
10:30:AM,GUERRERO,ACAPULCODEJUAREZ,1.63,HOMBRE,null
12:00:PM,ESTADODEMEXICO,HUIXQUILUCAN,1.63,HOMBRE,null
12:00:PM,SONORA,BACUM,1.63,HOMBRE,null
12:30:PM,PUEBLA,PUEBLA,1.64,HOMBRE,12
4:20:AM,GUERRERO,CHILAPADEALVAREZ,1.64,HOMBRE,13
1:30:AM,SONORA,CAJEME,1.64,MUJER,13
12:40:PM,SONORA,HERMOSILLO,1.64,HOMBRE,13
4:10:AM,ESTADODEMEXICO,NEZAHUALCOYOTL,1.64,MUJER,13
2:00:AM,COLIMA,TECOMAN,1.64,MUJER,13
5:00:AM,HIDALGO,SANTIAGOTULANTEPECDELUGOGUERRERO,1.64,HOMBRE,14
9:30:30AM,ESTADODEMEXICO,IXTAPALUCA,1.64,MUJER,14
11:56:AM,SONORA,EMPALME,1.64,MUJER,14
4:00:AM,SONORA,NOGALES,1.64,MUJER,14
10:00:AM,SONORA,HERMOSILLO,1.64,MUJER,14
